"address","isb_town","isb_street","abonent_house","abonent_sub_house","latitude_speedtest","longitude_speedtest","kt_speedtest","beeline_speedtest","almatv_speedtest","kt_download_speed","kt_upload_speed","beeline_download_speed","beeline_upload_speed","almatv_download_speed","almatv_upload_speed"
"ц.оюбкндюп,еярюъ,138",ц.оюбкндюп,еярюъ,138.0,,52.284,76.962,1,1,,71.65877777777777,67.80516666666668,70.8734,73.66799999999998,,
"ц.оюбкндюп,еярюъ,140",ц.оюбкндюп,еярюъ,140.0,,52.284,76.962,1,1,,71.65877777777777,67.80516666666668,70.8734,73.66799999999998,,
"юярюмю,днлюкюй юмю (о.йнлянлнкэяйхи),22",юярюмю,днлюкюй юмю (о.йнлянлнкэяйхи),22.0,,51.141,71.395,1,,,183.17557999999994,135.96071999999998,,,,
"ц.оерпноюбкнбяй,мспяскрюм мюгюпаюеб,158",ц.оерпноюбкнбяй,мспяскрюм мюгюпаюеб,158.0,,54.878,69.144,1,1,,190.90900000000002,174.27933333333337,65.52725,72.89308333333332,,
"ц.оюбкндюп,цемепюкю дчяемнбю,18,2",ц.оюбкндюп,цемепюкю дчяемнбю,18.0,"2",52.293,76.943,1,1,,63.08902173913044,65.796,61.57412121212121,71.71328787878787,,
"юярюмю,юирлюрнбю вхмцхгю,41,а",юярюмю,юирлюрнбю вхмцхгю,41.0,а,51.142,71.364,1,1,,211.385,325.10874999999993,69.33978494623656,71.76450537634409,,
"ц.оюбкндюп,цемепюкю дчяемнбю,18,3",ц.оюбкндюп,цемепюкю дчяемнбю,18.0,"3",52.293,76.943,1,1,,63.08902173913044,65.796,61.57412121212121,71.71328787878787,,
"ц.оюбкндюп,асуюп фшпюс,23",ц.оюбкндюп,асуюп фшпюс,23.0,,52.292,76.957,1,1,,203.76850000000002,220.195,55.45600000000001,63.96171428571429,,
"ц.оерпноюбкнбяй,мспяскрюм мюгюпаюеб,129",ц.оерпноюбкнбяй,мспяскрюм мюгюпаюеб,129.0,,54.878,69.144,1,1,,190.90900000000002,174.27933333333337,65.52725,72.89308333333332,,
"ц.йнйьерюс,анпнбяйни,55,ю",ц.йнйьерюс,анпнбяйни,55.0,ю,53.269,69.421,1,1,,184.8240357142858,187.03299999999996,59.8727868852459,66.05650819672132,,
"ц.йнйьерюс,чахкеимши,37",ц.йнйьерюс,чахкеимши,37.0,,53.269,69.427,1,1,,118.36584782608695,116.24539130434786,43.79068181818182,55.20372727272727,,
"ц.оюбкндюп,кеплнмрнбю,84,1",ц.оюбкндюп,кеплнмрнбю,84.0,"1",52.292,76.953,1,1,,69.55377777777778,51.983333333333334,14.836,24.033,,
"юярюмю,юирлюрнбю вхмцхгю,41,3",юярюмю,юирлюрнбю вхмцхгю,41.0,"3",51.142,71.364,1,1,,211.385,325.10874999999993,69.33978494623656,71.76450537634409,,
"юярюмю,днлюкюй юмю (о.йнлянлнкэяйхи),20",юярюмю,днлюкюй юмю (о.йнлянлнкэяйхи),20.0,,51.142,71.395,1,1,,197.11772727272728,164.56918181818185,12.244,4.709,,
"ц.йнйьерюс,чахкеимши,38",ц.йнйьерюс,чахкеимши,38.0,,53.269,69.428,1,1,,333.18161194029847,412.7770149253732,43.794380952380955,47.35319047619048,,
"ц.йнйьерюс,чахкеимши,36",ц.йнйьерюс,чахкеимши,36.0,,53.269,69.428,1,1,,333.18161194029847,412.7770149253732,43.794380952380955,47.35319047619048,,
"ц.йнйьерюс,чахкеимши,44",ц.йнйьерюс,чахкеимши,44.0,,53.27,69.425,1,1,,59.19976470588236,53.20741176470589,77.38493333333332,80.27966666666664,,
"ц.оюбкндюп,лсрйемнбю,53",ц.оюбкндюп,лсрйемнбю,53.0,,52.291,76.999,1,,,40.458765765765754,32.95387387387388,,,,
"ц.оюбкндюп,люкюияюпш аюршпю,33",ц.оюбкндюп,люкюияюпш аюршпю,33.0,,52.288,77.005,1,1,,54.0865,29.4565,48.11003603603602,46.66034234234235,,
"ц.оерпноюбкнбяй,дфюласкю,1,ю",ц.оерпноюбкнбяй,дфюласкю,1.0,ю,54.875,69.154,1,1,,69.38922435897435,84.68837179487178,36.04041379310345,36.654758620689655,,
"юярюмю,е-430,2,ю",юярюмю,е-430,2.0,ю,51.148,71.362,1,1,,120.42161410788378,123.55144813278011,142.83192857142856,152.51478571428575,,
"ц.оерпноюбкнбяй,хлемх ебцемхъ апсяхкнбяйнцн,12",Ц.оЕРПНОЮБКНБЯЙ,хлемх ебцемхъ апсяхкнбяйнцн,12.0,,54.875,69.124,1,1,,97.46293333333332,111.52,74.90166666666666,87.791,,
"ц.оерпноюбкнбяй,оюпйнбюъ,187",ц.оерпноюбкнбяй,оюпйнбюъ,187.0,,54.874,69.154,1,1,,24.37314285714286,24.597,49.60561111111111,77.8056111111111,,
"ц.оерпноюбкнбяй,мспяскрюм мюгюпаюеб,117",ц.оерпноюбкнбяй,мспяскрюм мюгюпаюеб,117.0,,54.874,69.142,1,1,,303.62389830508477,222.63857627118645,71.6525,73.063,,
"ц.оерпноюбкнбяй,мспяскрюм мюгюпаюеб,132",ц.оерпноюбкнбяй,мспяскрюм мюгюпаюеб,132.0,,54.874,69.137,1,1,,290.06645454545463,263.4235681818182,31.885446428571434,36.309517857142865,,
"ц.оерпноюбкнбяй,юаюъ,31",ц.оерпноюбкнбяй,юаюъ,31.0,,54.874,69.137,1,1,,290.06645454545463,263.4235681818182,31.885446428571434,36.309517857142865,,
"юярюмю,е-430,2",юярюмю,е-430,2.0,,51.148,71.362,1,1,,120.42161410788378,123.55144813278011,142.83192857142856,152.51478571428575,,
"ц.оерпноюбкнбяй,хлемх ебмеъ асйернбю,3",Ц.оЕРПНОЮБКНБЯЙ,хлемх ебмеъ асйернбю,3.0,,54.874,69.129,1,1,,109.529,103.648,32.111,59.0625,,
"ц.оерпноюбкнбяй,осьйхмю,67",ц.оерпноюбкнбяй,осьйхмю,67.0,,54.874,69.127,1,1,,193.10433333333333,204.81033333333332,46.33664705882353,48.31376470588234,,
"юярюмю,йсиьх дхмю,28,1",юярюмю,йсиьх дхмю,28.0,"1",51.148,71.481,1,1,,244.5256046511628,227.66669767441863,64.28278723404257,73.35936170212767,,
"юярюмю,рспюм,11",юярюмю,рспюм,11.0,,51.149,71.412,1,,,94.2581111111111,161.15633333333335,,,,
"юярюмю,рюсекяшгдшй,8",юярюмю,рюсекяшгдшй,8.0,,51.149,71.459,1,1,,124.45346268656714,119.49217910447763,209.85899999999998,59.6835,,
"юярюмю,рюсекяшгдшй,12,1",юярюмю,рюсекяшгдшй,12.0,"1",51.149,71.461,1,,,65.48283333333335,65.19916666666667,,,,
"юярюмю,оерпнбю,10",юярюмю,оерпнбю,10.0,,51.149,71.462,1,1,,9.343666666666667,14.196000000000002,44.55133333333333,49.651,,
"юярюмю,оерпнбю,16",юярюмю,оерпнбю,16.0,,51.149,71.467,1,1,,93.26945454545454,102.17227272727273,44.6983076923077,39.386307692307696,,
"юярюмю,оерпнбю,20",юярюмю,оерпнбю,20.0,,51.149,71.469,1,1,,113.0945,144.38,90.25,91.44,,
"ц.йнйьерюс,в. бюкхуюмнбю,212",Ц.йНЙЬЕРЮС,в. бюкхуюмнбю,212.0,,53.273,69.429,1,1,,205.632,215.739,62.431928571428564,71.2182142857143,,
"ц.оерпноюбкнбяй,фслюаюебю,115",ц.оерпноюбкнбяй,фслюаюебю,115.0,,54.877,69.139,1,,,107.07227272727273,122.246,,,,
"юярюмю,йюмшь яюроюеб,19",юярюмю,йюмшь яюроюеб,19.0,,51.144,71.473,1,1,,87.6032,89.11473333333333,63.902727272727276,68.07499999999999,,
"юярюмю,йньйюпаюебю пюухлфюмю,68",юярюмю,йньйюпаюебю пюухлфюмю,68.0,,51.144,71.529,1,,,90.68775,114.991875,,,,
"юярюмю,рюсекяшгдшй,21,5",юярюмю,рюсекяшгдшй,21.0,"5",51.145,71.457,1,1,,149.01640236686396,144.5111952662722,86.43545454545455,85.70499999999998,,
"юярюмю,йсиьх дхмю,8,1",юярюмю,йсиьх дхмю,8.0,"1",51.145,71.469,1,1,,83.25853333333333,73.32033333333334,82.09521739130435,85.69469565217389,,
"юярюмю,рслюп уюмшл(о.йнлянлнкэяйхи),40",юЯРЮМЮ,рслюп уюмшл(о.йнлянлнкэяйхи),40.0,,51.146,71.39,1,1,,176.748275,185.50709999999998,52.74455555555556,59.643,,
"ц.оерпноюбкнбяй,реюрпюкэмюъ,63",ц.оерпноюбкнбяй,реюрпюкэмюъ,63.0,,54.877,69.126,1,1,,120.139,126.121,53.28959999999999,53.82899999999999,,
"ц.йнйьерюс,дфюласкю,152",ц.йнйьерюс,дфюласкю,152.0,,53.274,69.414,1,1,,168.86336842105263,166.49221052631577,56.38780952380952,65.55519047619046,,
"ц.йнйьерюс,яюцдхебю л.,84",Ц.йНЙЬЕРЮС,яЮЦДХЕБЮ л.,84.0,,53.275,69.378,1,,,91.3785,84.5685,,,,
"ц.оерпноюбкнбяй,мспяскрюм мюгюпаюеб,154",ц.оерпноюбкнбяй,мспяскрюм мюгюпаюеб,154.0,,54.876,69.142,1,1,,74.75066666666666,113.91466666666663,86.409,91.451,,
"ц.оерпноюбкнбяй,осьйхмю,82",ц.оерпноюбкнбяй,осьйхмю,82.0,,54.876,69.131,1,1,,53.25978571428572,48.58114285714286,77.4885,91.5385,,
"ц.оерпноюбкнбяй,реюрпюкэмюъ,55",ц.оерпноюбкнбяй,реюрпюкэмюъ,55.0,,54.876,69.124,1,,,161.39496296296295,172.62885185185183,,,,
"ц.оюбкндюп,цемепюкю дчяемнбю,56",ц.оюбкндюп,цемепюкю дчяемнбю,56.0,,52.283,76.945,1,1,,12.425,5.744,36.901250000000005,46.947,,
"юярюмю,йсиьх дхмю,15",юярюмю,йсиьх дхмю,15.0,,51.146,71.47,1,1,,54.40334615384616,48.95057692307692,77.623,70.27966666666667,,
"юярюмю,слюи юмю,14",юярюмю,слюи юмю,14.0,,51.147,71.385,1,1,,138.18472222222223,142.43723333333335,192.59436585365856,208.0844634146341,,
"юярюмю,йспцюкэфхмяйюъ рпюяяю,11",юярюмю,йспцюкэфхмяйюъ рпюяяю,11.0,,51.147,71.393,1,,,113.11794736842103,93.22989473684211,,,,
"ц.оюбкндюп,еплсуюм аейлюуюмскш,38",ц.оюбкндюп,еплсуюм аейлюуюмскш,38.0,,52.283,76.945,1,1,,12.425,5.744,36.901250000000005,46.947,,
"ц.оюбкндюп,еярюъ,150,1",ц.оюбкндюп,еярюъ,150.0,"1",52.287,76.978,1,1,,92.18277941176468,89.64716176470588,38.12905839416058,44.02459854014599,,
"ц.оюбкндюп,еярюъ,150",ц.оюбкндюп,еярюъ,150.0,,52.287,76.978,1,1,,92.18277941176468,89.64716176470588,38.12905839416058,44.02459854014599,,
"ц.оюбкндюп,мспяскрюмю мюгюпаюебю,33",ц.оюбкндюп,мспяскрюмю мюгюпаюебю,33.0,,52.288,76.97,1,1,,84.25066666666667,70.37400000000001,64.9678275862069,74.71637931034483,,
"ц.оюбкндюп,кеплнмрнбю,125",ц.оюбкндюп,кеплнмрнбю,125.0,,52.291,76.97,1,1,,88.57300000000001,91.233,66.96685714285714,69.66742857142857,,
"ц.оюбкндюп,юклюрхмяйюъ,76,2",ц.оюбкндюп,юклюрхмяйюъ,76.0,"2",52.292,77.0,1,,,4.938,0.731,,,,
"ц.оюбкндюп,мспяскрюмю мюгюпаюебю,8,2",ц.оюбкндюп,мспяскрюмю мюгюпаюебю,8.0,"2",52.294,76.962,1,1,,233.29329545454547,225.2697272727273,36.997211111111106,46.56664444444445,,
"ц.оюбкндюп,мспяскрюмю мюгюпаюебю,3,1",ц.оюбкндюп,мспяскрюмю мюгюпаюебю,3.0,"1",52.294,76.967,1,1,,178.77925000000002,129.01139285714285,62.483124999999994,68.57065624999998,,
"ц.оюбкндюп,юярюмю,6",ц.оюбкндюп,юярюмю,6.0,,52.295,76.937,1,1,,272.47988888888887,232.71294444444447,46.82428571428572,49.65542857142857,,
"ц.оюбкндюп,едшце ах,80",ц.оюбкндюп,едшце ах,80.0,,52.295,76.954,1,1,,316.4490625,298.54090625,40.855000000000004,48.1133,,
"ц.оюбкндюп,едшце ах,82",ц.оюбкндюп,едшце ах,82.0,,52.295,76.954,1,1,,316.4490625,298.54090625,40.855000000000004,48.1133,,
"ц.оюбкндюп,юйюделхйю аейрспнбю,19",ц.оюбкндюп,юйюделхйю аейрспнбю,19.0,,52.296,76.948,1,1,,273.695283018868,289.41403773584904,52.40866666666667,68.02850000000001,,
"ц.оюбкндюп,рнпюицшпнбю,97,1",ц.оюбкндюп,рнпюицшпнбю,97.0,"1",52.296,76.962,1,1,,280.5717796610169,244.38894915254238,49.04154545454546,54.45636363636363,,
"ц.оюбкндюп,йнлянлнкэяйюъ,1,1",ц.оюбкндюп,йнлянлнкэяйюъ,1.0,"1",52.299,76.991,1,,,140.16751428571428,133.59114285714287,,,,
"ц.оюбкндюп,яюцюдюр мсплюцюлаернб,118,2",ц.оюбкндюп,яюцюдюр мсплюцюлаернб,118.0,"2",52.299,77.0,1,1,,222.8551206896552,256.657,45.53446666666667,63.571533333333335,,
"ц.оюбкндюп,яюцюдюр мсплюцюлаернб,130,1",ц.оюбкндюп,яюцюдюр мсплюцюлаернб,130.0,"1",52.299,77.003,1,1,,20.32785714285714,21.180571428571426,39.351,63.705,,
"ц.оюбкндюп,юйюделхйю аейрспнбю,2,1",ц.оюбкндюп,юйюделхйю аейрспнбю,2.0,"1",52.3,76.946,1,,,270.952,266.051,,,,
"ц.оюбкндюп,кеднбяйнцн кеянгюбнд,39",ц.оюбкндюп,кеднбяйнцн кеянгюбнд,39.0,,52.305,76.914,1,1,,261.7280697674419,235.11751162790696,7.428,1.557,,
"ц.оюбкндюп,кеднбяйнцн кеянгюбнд,41",ц.оюбкндюп,кеднбяйнцн кеянгюбнд,41.0,,52.305,76.914,1,1,,261.7280697674419,235.11751162790696,7.428,1.557,,
"ц.йнярюмюи,5,10,ю",ц.йнярюмюи,"5",10.0,ю,53.174,63.593,1,1,,50.40933333333333,57.86477777777778,66.16143749999999,71.11540624999999,,
"ц.йнярюмюи,5,10",ц.йнярюмюи,"5",10.0,,53.174,63.593,1,1,,50.40933333333333,57.86477777777778,66.16143749999999,71.11540624999999,,
"ц.йнярюмюи,йнвсаеъ,2",ц.йнярюмюи,йнвсаеъ,2.0,,53.177,63.604,1,1,,107.486,128.09557142857145,37.24518181818181,45.13818181818181,,
"ц.йнярюмюи,люъйнбяйнцн,117",ц.йнярюмюи,люъйнбяйнцн,117.0,,53.177,63.611,1,1,,177.97395555555556,180.0089333333333,73.55276470588237,70.92629411764706,,
"ц.йнярюмюи,люъйнбяйнцн,117,1",ц.йнярюмюи,люъйнбяйнцн,117.0,"1",53.177,63.612,1,1,,64.59081818181818,49.251090909090905,63.2855,67.574,,
"ц.йнярюмюи,люъйнбяйнцн,117,2",Ц.йНЯРЮМЮИ,люъйнбяйнцн,117.0,"2",53.177,63.612,1,1,,64.59081818181818,49.251090909090905,63.2855,67.574,,
"ц.йнярюмюи,цюьейю ъпнякюбю,6,2",ц.йнярюмюи,цюьейю ъпнякюбю,6.0,"2",53.177,63.615,1,1,,156.5571176470588,137.9411176470588,64.44539285714285,66.98210714285713,,
"ц.щйхаюярсг,аюсшпфюм лнлшьскш,22",Ц.щЙХАЮЯРСГ,аЮСШПФЮМ лНЛШЬСКШ,22.0,,51.735,75.33,1,,,7.571785714285715,5.730357142857143,,,,
"ц.щйхаюярсг,йемьхкеп,12,а",ц.щйхаюярсг,йемьхкеп,12.0,а,51.736,75.321,1,1,,252.50733333333335,268.2683333333334,78.47702702702705,81.76985135135133,,
"ц.щйхаюярсг,кнлнмнянбю,13",ц.щйхаюярсг,кнлнмнянбю,13.0,,51.741,75.317,1,1,,259.0424,281.0578,68.62947826086956,69.3274347826087,,
"ц.оюбкндюп,мспяскрюмю мюгюпаюебю,291",ц.оюбкндюп,мспяскрюмю мюгюпаюебю,291.0,,52.24,76.992,1,1,,71.91532352941178,62.72649999999999,75.52004347826087,78.168,,
"ц.оюбкндюп,йюлгхмю,352",ц.оюбкндюп,йюлгхмю,352.0,,52.243,76.995,1,,,132.0,143.56550000000001,,,,
"ц.оюбкндюп,мспяскрюмю мюгюпаюебю,282,4",ц.оюбкндюп,мспяскрюмю мюгюпаюебю,282.0,"4",52.244,76.982,1,,,53.13509999999999,46.617149999999995,,,,
"ц.оюбкндюп,йюлгхмю,350",ц.оюбкндюп,йюлгхмю,350.0,,52.244,76.993,1,,,11.672,13.001,,,,
"ц.оюбкндюп,аейунфхмю,15",ц.оюбкндюп,аейунфхмю,15.0,,52.251,76.951,1,1,,152.4395303030303,134.63807575757573,61.70074,63.92871999999999,,
"ц.оюбкндюп,бнпсьхмю,12",ц.оюбкндюп,бнпсьхмю,12.0,,52.255,76.993,1,1,,356.2023265306122,349.3435918367346,57.9399,66.6015,,
"ц.оюбкндюп,реокнбю,30,а",ц.оюбкндюп,реокнбю,30.0,а,52.258,76.963,1,,,34.303666666666665,36.32266666666667,,,,
"ц.оюбкндюп,люьусп фсясо,385,1",ц.оюбкндюп,люьусп фсясо,385.0,"1",52.261,76.957,1,1,,95.37966666666665,72.83155555555555,58.64578947368421,68.54994736842106,,
"ц.оюбкндюп,цюцюпхмю,38,2",ц.оюбкндюп,цюцюпхмю,38.0,"2",52.261,76.963,1,1,,45.2599,46.118249999999996,46.784142857142854,49.84842857142856,,
"ц.оюбкндюп,юйюделхйю яюроюебю,316",ц.оюбкндюп,юйюделхйю яюроюебю,316.0,,52.263,76.942,1,,,260.04660606060605,246.36596969696961,,,,
"ц.оюбкндюп,кнлнбю,48",ц.оюбкндюп,кнлнбю,48.0,,52.264,76.957,1,1,,173.45891666666668,175.9684583333333,71.27137037037038,74.1301851851852,,
"ц.оюбкндюп,кнлнбю,52",ц.оюбкндюп,кнлнбю,52.0,,52.264,76.958,1,1,,253.08160000000004,202.61919999999998,55.054809523809524,61.98190476190476,,
"ц.оюбкндюп,мспяскрюмю мюгюпаюебю,166",ц.оюбкндюп,мспяскрюмю мюгюпаюебю,166.0,,52.264,76.969,1,1,,81.83284931506849,78.34960273972604,53.536,49.55500000000001,,
"ц.оюбкндюп,йюрюебю,91",ц.оюбкндюп,йюрюебю,91.0,,52.264,76.977,1,1,,178.50921428571425,174.09135714285713,70.84757142857143,79.17045714285715,,
"ц.оюбкндюп,йюрюебю,89",ц.оюбкндюп,йюрюебю,89.0,,52.264,76.977,1,1,,178.50921428571425,174.09135714285713,70.84757142857143,79.17045714285715,,
"ц.оюбкндюп,кнлнбю,177",ц.оюбкндюп,кнлнбю,177.0,,52.265,76.987,1,,,256.073,337.318,,,,
"ц.оюбкндюп,рнкярнцн,105,1",ц.оюбкндюп,рнкярнцн,105.0,"1",52.276,76.966,1,1,,17.537399999999998,14.013150000000001,62.260333333333335,73.20666666666666,,
"ц.оюбкндюп,йюлгхмю,98",ц.оюбкндюп,йюлгхмю,98.0,,52.276,76.982,1,1,,44.80720000000001,52.2678,202.399,398.632,,
"ц.оюбкндюп,йюлгхмю,94",ц.оюбкндюп,йюлгхмю,94.0,,52.276,76.982,1,1,,44.80720000000001,52.2678,202.399,398.632,,
"ц.оюбкндюп,юйюделхйю юкэйеъ люпцскюмю,118",ц.оюбкндюп,юйюделхйю юкэйеъ люпцскюмю,118.0,,52.28,76.943,1,1,,91.306152,90.139776,34.382,31.16125,,
"ц.оюбкндюп,еярюъ,83",ц.оюбкндюп,еярюъ,83.0,,52.283,76.964,1,1,,144.1140294117647,131.5814411764706,51.3202,54.04894999999999,,
"ц.оюбкндюп,еярюъ,89",ц.оюбкндюп,еярюъ,89.0,,52.284,76.972,1,1,,327.854,452.586,58.299,55.867333333333335,,
"ц.оюбкндюп,еярюъ,148",ц.оюбкндюп,еярюъ,148.0,,52.286,76.976,1,1,,73.24799999999999,75.77600000000001,64.43711111111111,64.82665079365078,,
"ц.йнярюмюи,ярпнхрекэмюъ,14",ц.йнярюмюи,ярпнхрекэмюъ,14.0,,53.205,63.595,1,,,91.976,94.486,,,,
"ц.йнярюмюи,тпнкнбю,65",ц.йнярюмюи,тпнкнбю,65.0,,53.205,63.626,1,,,10.755,0.677,,,,
"ц.йнярюмюи,йюпашьебю,11",ц.йнярюмюи,йюпашьебю,11.0,,53.206,63.592,1,1,,215.04618918918922,235.207027027027,68.01851724137931,66.20989655172414,,
"ц.йнярюмюи,юкэ-тюпюах,5",ц.йнярюмюи,юкэ-тюпюах,5.0,,53.207,63.646,1,,,75.5325,81.2105,,,,
"ц.йнярюмюи,йюхпаейнбю,65",ц.йнярюмюи,йюхпаейнбю,65.0,,53.209,63.64,1,1,,60.019548387096776,51.477129032258055,65.90123076923076,71.41484615384616,,
"ц.йнярюмюи,люскемнбю,10,ю",ц.йнярюмюи,люскемнбю,10.0,ю,53.215,63.603,1,,,173.6275,241.5075,,,,
"ц.йнярюмюи,веунбю,94",ц.йнярюмюи,веунбю,94.0,,53.216,63.621,1,1,,58.5535,77.981,53.118111111111105,53.292944444444444,,
"ц.йнярюмюи,1 люъ,99",ц.йнярюмюи,"1 люъ",99.0,,53.217,63.624,1,1,,131.19628125,124.41396875000001,45.57463636363637,49.651878787878786,,
"ц.йнярюмюи,аюилюцюлаернбю,168",ц.йнярюмюи,аюилюцюлаернбю,168.0,,53.219,63.634,1,1,,50.089,89.22411111111111,58.77242857142857,66.53757142857144,,
"ц.йнярюмюи,рюсекя╡гд╡й,117",Ц.йНЯРЮМЮИ,рюсекя╡гд╡й,117.0,,53.22,63.624,1,,,278.968,165.84099999999998,,,,
"ц.йнярюмюи,люикхмю,13",ц.йнярюмюи,люикхмю,13.0,,53.222,63.61,1,1,,47.192928571428574,35.94914285714285,76.99976000000001,63.31896,,
"ц.йнярюмюи,цепюяхлнбю д.,7",Ц.йНЯРЮМЮИ,цЕПЮЯХЛНБЮ д.,7.0,,53.223,63.564,1,1,,214.531625,154.165125,74.697625,67.59725,,
"ц.йнярюмюи,цепюяхлнбю д.,8",Ц.йНЯРЮМЮИ,цЕПЮЯХЛНБЮ д.,8.0,,53.223,63.564,1,1,,214.531625,154.165125,74.697625,67.59725,,
"ц.йнярюмюи,цепюяхлнбю д.,7",Ц.йНЯРЮМЮИ,цЕПЮЯХЛНБЮ д.,7.0,,53.223,63.564,1,1,,214.531625,154.165125,74.697625,67.59725,,
"ц.йнярюмюи,цепюяхлнбю д.,8",Ц.йНЯРЮМЮИ,цЕПЮЯХЛНБЮ д.,8.0,,53.223,63.564,1,1,,214.531625,154.165125,74.697625,67.59725,,
"ц.йнярюмюи,юкэ-тюпюах,141,3",ц.йнярюмюи,юкэ-тюпюах,141.0,"3",53.225,63.606,1,1,,66.827,79.1418888888889,63.7806231884058,72.78005797101447,,
"ц.йнярюмюи,мюгюпаюебю м.,137,1",ц.йнярюмюи,мюгюпаюебю м.,137.0,"1",53.227,63.632,1,1,,94.039,94.053,59.97730769230769,59.66507692307692,,
"ц.йнярюмюи,люикхмю,85",ц.йнярюмюи,люикхмю,85.0,,53.232,63.624,1,,,1.308,0.347,,,,
"ц.йнярюмюи,ьюияскрюмю ьюъулернбю,165",Ц.йНЯРЮМЮИ,ьЮИЯСКРЮМЮ ьЮЪУЛЕРНБЮ,165.0,,53.234,63.639,1,1,,211.67221052631575,231.6671052631579,50.674018518518515,51.230833333333344,,
"ц.йнярюмюи,ьхохмю нлюпю,167",ц.йнярюмюи,ьхохмю нлюпю,167.0,,53.234,63.639,1,1,,211.67221052631575,231.6671052631579,50.674018518518515,51.230833333333344,,
"ц.йнярюмюи,юбрнлнахкэмюъ,18,ю",ц.йнярюмюи,юбрнлнахкэмюъ,18.0,ю,53.234,63.668,1,1,,202.927,240.948625,68.99648333333333,69.50714999999998,,
"ц.йнярюмюи,ьюияскрюмю ьюъулернбю,169",Ц.йНЯРЮМЮИ,ьЮИЯСКРЮМЮ ьЮЪУЛЕРНБЮ,169.0,,53.235,63.64,1,1,,8.415,0.664,57.67616666666668,59.031499999999994,,
"ц.йнярюмюи,йнашкюмдш аюршпю,10",ц.йнярюмюи,йнашкюмдш аюршпю,10.0,,53.235,63.666,1,1,,276.6995,239.31650000000002,29.837000000000003,42.57266666666666,,
"ц.йнярюмюи,мюгюпаюебю м.,195",ц.йнярюмюи,мюгюпаюебю м.,195.0,,53.238,63.613,1,1,,169.16369230769232,207.95461538461538,58.73802941176469,55.12497058823529,,
"ц.йнярюмюи,йнашкюмдш аюршпю,30,1",ц.йнярюмюи,йнашкюмдш аюршпю,30.0,"1",53.239,63.674,1,1,,115.81412499999999,119.507,56.131290322580654,58.74729032258064,,
"ц.йнярюмюи,йнашкюмдш аюршпю,30",ц.йнярюмюи,йнашкюмдш аюршпю,30.0,,53.24,63.674,1,1,,156.92723529411765,157.97935294117647,69.4704347826087,79.46595652173914,,
"ц.йнярюмюи,цюьейю ъпнякюбю,6,1",ц.йнярюмюи,цюьейю ъпнякюбю,6.0,"1",53.177,63.615,1,1,,156.5571176470588,137.9411176470588,64.44539285714285,66.98210714285713,,
"ц.йнярюмюи,бнкшмнбю,18",ц.йнярюмюи,бнкшмнбю,18.0,,53.178,63.604,1,1,,168.4335,167.95024999999998,59.1355,34.99333333333333,,
"ц.йнярюмюи,юаюъ,14",ц.йнярюмюи,юаюъ,14.0,,53.178,63.604,1,1,,168.4335,167.95024999999998,59.1355,34.99333333333333,,
"ц.йнярюмюи,бнкшмнбю,16",ц.йнярюмюи,бнкшмнбю,16.0,,53.178,63.605,1,1,,146.18103030303033,150.43321212121214,37.795500000000004,39.7475,,
"ц.йнярюмюи,люъйнбяйнцн,116,ю",ц.йнярюмюи,люъйнбяйнцн,116.0,ю,53.178,63.606,1,1,,127.91461538461542,137.7405384615385,46.474,44.661,,
"ц.йнярюмюи,люъйнбяйнцн,116",ц.йнярюмюи,люъйнбяйнцн,116.0,,53.178,63.606,1,1,,127.91461538461542,137.7405384615385,46.474,44.661,,
"ц.йнярюмюи,7,4",ц.йнярюмюи,"7",4.0,,53.18,63.588,1,1,,113.03867857142858,111.12039285714286,63.481724137931025,67.49003448275862,,
"ц.йнярюмюи,7,1,1",ц.йнярюмюи,"7",1.0,"1",53.18,63.588,1,1,,113.03867857142858,111.12039285714286,63.481724137931025,67.49003448275862,,
"ц.йнярюмюи,цемепюкю юпярюмаейнбю,6",ц.йнярюмюи,цемепюкю юпярюмаейнбю,6.0,,53.18,63.594,1,,,69.48871428571428,76.30799999999999,,,,
"ц.йнярюмюи,вйюкнбю,2,1",ц.йнярюмюи,вйюкнбю,2.0,"1",53.18,63.614,1,1,,69.878,77.166,76.88046153846155,73.3936923076923,,
"ц.йнярюмюи,цюьейю ъпнякюбю,16",ц.йнярюмюи,цюьейю ъпнякюбю,16.0,,53.18,63.617,1,1,,131.99511111111113,140.995,61.00033333333334,67.51855555555557,,
"ц.йнярюмюи,цюьейю ъпнякюбю,14",ц.йнярюмюи,цюьейю ъпнякюбю,14.0,,53.18,63.617,1,1,,131.99511111111113,140.995,61.00033333333334,67.51855555555557,,
"ц.йнярюмюи,9,9",ц.йнярюмюи,"9",9.0,,53.184,63.601,1,1,,182.87873333333332,185.85433333333333,46.549062500000005,49.277125,,
"ц.йнярюмюи,9,7,1",ц.йнярюмюи,"9",7.0,"1",53.184,63.603,1,1,,167.37360000000004,120.70059999999998,89.633,91.51,,
"ц.йнярюмюи,9,1,а",ц.йнярюмюи,"9",1.0,а,53.185,63.6,1,1,,61.928875000000005,72.942875,56.899,58.02057142857143,,
"ц.йнярюмюи,мюспшг,2",ц.йнярюмюи,мюспшг,2.0,,53.185,63.619,1,1,,117.72714285714287,88.61971428571428,32.233435897435896,36.45641025641026,,
